KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
1101690716,4,札幌市中央区,南七条西十六丁目,0,,,204,91,113,127
1101690717,4,札幌市中央区,南七条西十七丁目,0,,,382,172,210,213
1101690718,4,札幌市中央区,南七条西十八丁目,0,,,277,126,151,156
1101690720,4,札幌市中央区,南七条西二十丁目,0,,,111,54,57,67
1101690721,4,札幌市中央区,南七条西二十一丁目,0,,,126,47,79,61
1101690722,4,札幌市中央区,南七条西二十二丁目,0,,,271,116,155,103
1101690723,4,札幌市中央区,南七条西二十三丁目,0,,,597,273,324,249
1101690724,4,札幌市中央区,南七条西二十四丁目,0,,,304,144,160,191
1101690725,4,札幌市中央区,南七条西二十五丁目,0,,,410,192,218,224
1101690726,4,札幌市中央区,南七条西二十六丁目,0,,,134,58,76,70
11016908,3,札幌市中央区,南八条西,0,,,9523,4434,5089,6365
1101690801,4,札幌市中央区,南八条西一丁目,0,,,701,333,368,529
1101690802,4,札幌市中央区,南八条西二丁目,0,,,111,44,67,96
1101690803,4,札幌市中央区,南八条西三丁目,0,,,234,113,121,113
1101690804,4,札幌市中央区,南八条西四丁目,0,,,448,256,192,400
1101690805,4,札幌市中央区,南八条西五丁目,0,,,231,124,107,200
1101690806,4,札幌市中央区,南八条西六丁目,0,,,978,458,520,785
1101690807,4,札幌市中央区,南八条西七丁目,0,,,553,253,300,385
1101690808,4,札幌市中央区,南八条西八丁目,0,,,431,190,241,328
1101690809,4,札幌市中央区,南八条西九丁目,0,,,657,317,340,547
1101690810,4,札幌市中央区,南八条西十丁目,0,,,520,256,264,436
1101690811,4,札幌市中央区,南八条西十一丁目,0,,,294,141,153,198
1101690812,4,札幌市中央区,南八条西十二丁目,0,,,459,236,223,327
1101690813,4,札幌市中央区,南八条西十三丁目,0,,,589,255,334,414
1101690814,4,札幌市中央区,南八条西十四丁目,0,,,658,276,382,372
1101690815,4,札幌市中央区,南八条西十五丁目,0,,,294,124,170,174
1101690816,4,札幌市中央区,南八条西十六丁目,0,,,315,139,176,151
1101690817,4,札幌市中央区,南八条西十七丁目,0,,,412,194,218,216
1101690818,4,札幌市中央区,南八条西十八丁目,0,,,233,120,113,132
1101690820,4,札幌市中央区,南八条西二十丁目,0,,,104,43,61,48
1101690821,4,札幌市中央区,南八条西二十一丁目,0,,,377,187,190,167
1101690822,4,札幌市中央区,南八条西二十二丁目,0,,,122,53,69,57
1101690823,4,札幌市中央区,南八条西二十三丁目,0,,,248,120,128,126
1101690824,4,札幌市中央区,南八条西二十四丁目,0,,,102,51,51,48
1101690825,4,札幌市中央区,南八条西二十五丁目,0,,,173,74,99,91
1101690826,4,札幌市中央区,南八条西二十六丁目,0,,,279,77,202,25
11016909,3,札幌市中央区,南九条西,0,,,7860,3652,4208,4955
1101690901,4,札幌市中央区,南九条西一丁目,0,,,460,277,183,380
1101690902,4,札幌市中央区,南九条西二丁目,0,,,15,9,6,12
1101690903,4,札幌市中央区,南九条西三丁目,0,,,276,94,182,212
1101690904,4,札幌市中央区,南九条西四丁目,0,,,649,297,352,487
1101690905,4,札幌市中央区,南九条西五丁目,0,,,92,44,48,83
1101690906,4,札幌市中央区,南九条西六丁目,0,,,867,398,469,561
1101690907,4,札幌市中央区,南九条西七丁目,0,,,615,278,337,383
1101690908,4,札幌市中央区,南九条西八丁目,0,,,472,236,236,352
1101690909,4,札幌市中央区,南九条西九丁目,0,,,594,279,315,388
1101690910,4,札幌市中央区,南九条西十丁目,0,,,240,105,135,177
1101690911,4,札幌市中央区,南九条西十一丁目,0,,,310,138,172,209
1101690912,4,札幌市中央区,南九条西十二丁目,0,,,438,189,249,344
1101690913,4,札幌市中央区,南九条西十三丁目,0,,,552,257,295,317
1101690914,4,札幌市中央区,南九条西十四丁目,0,,,221,91,130,113
1101690915,4,札幌市中央区,南九条西十五丁目,0,,,349,161,188,154
1101690916,4,札幌市中央区,南九条西十六丁目,0,,,282,115,167,156
1101690917,4,札幌市中央区,南九条西十七丁目,0,,,248,105,143,114
1101690918,4,札幌市中央区,南九条西十八丁目,0,,,291,142,149,130
1101690920,4,札幌市中央区,南九条西二十丁目,0,,,261,121,140,107
1101690921,4,札幌市中央区,南九条西二十一丁目,0,,,256,126,130,127
1101690922,4,札幌市中央区,南九条西二十二丁目,0,,,-,-,-,-
1101690923,4,札幌市中央区,南九条西二十三丁目,0,,,372,190,182,149
11016910,3,札幌市中央区,南十条西,0,,,6206,2789,3417,3802
1101691001,4,札幌市中央区,南十条西一丁目,0,,,301,169,132,253
1101691002,4,札幌市中央区,南十条西二丁目,0,,,-,-,-,-
1101691003,4,札幌市中央区,南十条西三丁目,0,,,-,-,-,-
1101691006,4,札幌市中央区,南十条西六丁目,0,,,412,193,219,331
1101691007,4,札幌市中央区,南十条西七丁目,0,,,564,242,322,411
1101691008,4,札幌市中央区,南十条西八丁目,0,,,560,264,296,400
1101691009,4,札幌市中央区,南十条西九丁目,0,,,423,194,229,311
1101691010,4,札幌市中央区,南十条西十丁目,0,,,127,53,74,101
1101691011,4,札幌市中央区,南十条西十一丁目,0,,,186,84,102,127
1101691012,4,札幌市中央区,南十条西十二丁目,0,,,550,246,304,342
1101691013,4,札幌市中央区,南十条西十三丁目,0,,,588,254,334,376
1101691014,4,札幌市中央区,南十条西十四丁目,0,,,331,138,193,156
1101691015,4,札幌市中央区,南十条西十五丁目,0,,,271,123,148,123
1101691016,4,札幌市中央区,南十条西十六丁目,0,,,294,127,167,149
1101691017,4,札幌市中央区,南十条西十七丁目,0,,,141,73,68,67
1101691018,4,札幌市中央区,南十条西十八丁目,0,,,430,185,245,213
1101691020,4,札幌市中央区,南十条西二十丁目,0,,,345,148,197,169
1101691021,4,札幌市中央区,南十条西二十一丁目,0,,,335,154,181,150
1101691022,4,札幌市中央区,南十条西二十二丁目,0,,,288,123,165,105
1101691023,4,札幌市中央区,南十条西二十三丁目,0,,,60,19,41,18
11016911,3,札幌市中央区,南十一条西,0,,,7938,3661,4277,4686
1101691101,4,札幌市中央区,南十一条西一丁目,0,,,1247,659,588,1025
1101691106,4,札幌市中央区,南十一条西六丁目,0,,,386,174,212,257
1101691107,4,札幌市中央区,南十一条西七丁目,0,,,596,252,344,435
1101691108,4,札幌市中央区,南十一条西八丁目,0,,,808,351,457,519
1101691109,4,札幌市中央区,南十一条西九丁目,0,,,322,159,163,212
1101691110,4,札幌市中央区,南十一条西十丁目,0,,,72,33,39,56
1101691111,4,札幌市中央区,南十一条西十一丁目,0,,,243,107,136,142
1101691112,4,札幌市中央区,南十一条西十二丁目,0,,,554,261,293,317
1101691113,4,札幌市中央区,南十一条西十三丁目,0,,,513,226,287,280
1101691114,4,札幌市中央区,南十一条西十四丁目,0,,,432,205,227,192
1101691115,4,札幌市中央区,南十一条西十五丁目,0,,,460,206,254,228
1101691116,4,札幌市中央区,南十一条西十六丁目,0,,,138,61,77,74
1101691117,4,札幌市中央区,南十一条西十七丁目,0,,,352,149,203,151
1101691118,4,札幌市中央区,南十一条西十八丁目,0,,,218,96,122,114
1101691120,4,札幌市中央区,南十一条西二十丁目,0,,,236,116,120,101
1101691121,4,札幌市中央区,南十一条西二十一丁目,0,,,508,214,294,231
1101691122,4,札幌市中央区,南十一条西二十二丁目,0,,,155,74,81,74
1101691123,4,札幌市中央区,南十一条西二十三丁目,0,,,698,318,380,278
11016912,3,札幌市中央区,南十二条西,0,,,6713,3103,3610,3594
1101691201,4,札幌市中央区,南十二条西一丁目,0,,,636,273,363,387
1101691206,4,札幌市中央区,南十二条西六丁目,0,,,247,111,136,143
1101691207,4,札幌市中央区,南十二条西七丁目,0,,,120,60,60,79
1101691208,4,札幌市中央区,南十二条西八丁目,0,,,590,269,321,354
1101691209,4,札幌市中央区,南十二条西九丁目,0,,,774,392,382,506
1101691210,4,札幌市中央区,南十二条西十丁目,0,,,239,116,123,167
1101691211,4,札幌市中央区,南十二条西十一丁目,0,,,43,20,23,37
1101691212,4,札幌市中央区,南十二条西十二丁目,0,,,368,175,193,244
1101691213,4,札幌市中央区,南十二条西十三丁目,0,,,437,210,227,213
1101691214,4,札幌市中央区,南十二条西十四丁目,0,,,445,205,240,212
1101691215,4,札幌市中央区,南十二条西十五丁目,0,,,201,78,123,112
1101691216,4,札幌市中央区,南十二条西十六丁目,0,,,280,118,162,153
1101691217,4,札幌市中央区,南十二条西十七丁目,0,,,245,115,130,123
1101691218,4,札幌市中央区,南十二条西十八丁目,0,,,230,105,125,107
1101691220,4,札幌市中央区,南十二条西二十丁目,0,,,234,107,127,101
1101691221,4,札幌市中央区,南十二条西二十一丁目,0,,,418,201,217,181
1101691222,4,札幌市中央区,南十二条西二十二丁目,0,,,349,138,211,106
1101691223,4,札幌市中央区,南十二条西二十三丁目,0,,,857,410,447,369
11016913,3,札幌市中央区,南十三条西,0,,,7285,3221,4064,3977
1101691301,4,札幌市中央区,南十三条西一丁目,0,,,604,256,348,413
1101691305,4,札幌市中央区,南十三条西五丁目,0,,,244,112,132,130
1101691306,4,札幌市中央区,南十三条西六丁目,0,,,445,203,242,324
1101691307,4,札幌市中央区,南十三条西七丁目,0,,,383,183,200,250
1101691308,4,札幌市中央区,南十三条西八丁目,0,,,633,294,339,436
1101691309,4,札幌市中央区,南十三条西九丁目,0,,,486,225,261,293
1101691310,4,札幌市中央区,南十三条西十丁目,0,,,358,157,201,192
1101691311,4,札幌市中央区,南十三条西十一丁目,0,,,379,164,215,219
1101691312,4,札幌市中央区,南十三条西十二丁目,0,,,134,57,77,75
1101691313,4,札幌市中央区,南十三条西十三丁目,0,,,302,124,178,150
1101691314,4,札幌市中央区,南十三条西十四丁目,0,,,273,128,145,159
1101691315,4,札幌市中央区,南十三条西十五丁目,0,,,354,157,197,208
1101691316,4,札幌市中央区,南十三条西十六丁目,0,,,213,95,118,86
1101691317,4,札幌市中央区,南十三条西十七丁目,0,,,149,65,84,62
1101691318,4,札幌市中央区,南十三条西十八丁目,0,,,156,73,83,61
1101691320,4,札幌市中央区,南十三条西二十丁目,0,,,113,47,66,33
1101691321,4,札幌市中央区,南十三条西二十一丁目,0,,,746,327,419,298
1101691322,4,札幌市中央区,南十三条西二十二丁目,0,,,600,249,351,280
1101691323,4,札幌市中央区,南十三条西二十三丁目,0,,,713,305,408,308
11016914,3,札幌市中央区,南十四条西,0,,,6239,2790,3449,3425
1101691401,4,札幌市中央区,南十四条西一丁目,0,,,444,200,244,349
1101691405,4,札幌市中央区,南十四条西五丁目,0,,,292,134,158,161
1101691406,4,札幌市中央区,南十四条西六丁目,0,,,496,231,265,357
1101691407,4,札幌市中央区,南十四条西七丁目,0,,,437,183,254,314
1101691408,4,札幌市中央区,南十四条西八丁目,0,,,842,387,455,484
1101691409,4,札幌市中央区,南十四条西九丁目,0,,,300,145,155,155
1101691410,4,札幌市中央区,南十四条西十丁目,0,,,-,-,-,-
1101691411,4,札幌市中央区,南十四条西十一丁目,0,,,427,186,241,201
1101691412,4,札幌市中央区,南十四条西十二丁目,0,,,264,130,134,104
1101691413,4,札幌市中央区,南十四条西十三丁目,0,,,438,193,245,266
1101691414,4,札幌市中央区,南十四条西十四丁目,0,,,667,297,370,366
1101691415,4,札幌市中央区,南十四条西十五丁目,0,,,347,157,190,137
1101691416,4,札幌市中央区,南十四条西十六丁目,0,,,205,99,106,71
1101691417,4,札幌市中央区,南十四条西十七丁目,0,,,170,80,90,86
1101691418,4,札幌市中央区,南十四条西十八丁目,0,,,589,225,364,232
1101691419,4,札幌市中央区,南十四条西十九丁目,0,,,321,143,178,142
11016915,3,札幌市中央区,南十五条西,0,,,4696,2088,2608,2375
1101691501,4,札幌市中央区,南十五条西一丁目,0,,,260,112,148,159
1101691504,4,札幌市中央区,南十五条西四丁目,0,,,-,-,-,-
1101691505,4,札幌市中央区,南十五条西五丁目,0,,,231,104,127,145
1101691506,4,札幌市中央区,南十五条西六丁目,0,,,342,151,191,210
1101691507,4,札幌市中央区,南十五条西七丁目,0,,,190,85,105,117
1101691508,4,札幌市中央区,南十五条西八丁目,0,,,531,242,289,317
1101691509,4,札幌市中央区,南十五条西九丁目,0,,,466,209,257,240
1101691510,4,札幌市中央区,南十五条西十丁目,0,,,307,135,172,143
1101691511,4,札幌市中央区,南十五条西十一丁目,0,,,65,32,33,32
1101691512,4,札幌市中央区,南十五条西十二丁目,0,,,328,149,179,166
1101691513,4,札幌市中央区,南十五条西十三丁目,0,,,344,141,203,178
1101691514,4,札幌市中央区,南十五条西十四丁目,0,,,265,117,148,148
1101691515,4,札幌市中央区,南十五条西十五丁目,0,,,359,147,212,116
1101691516,4,札幌市中央区,南十五条西十六丁目,0,,,324,150,174,137
1101691517,4,札幌市中央区,南十五条西十七丁目,0,,,163,75,88,65
1101691518,4,札幌市中央区,南十五条西十八丁目,0,,,172,87,85,80
1101691519,4,札幌市中央区,南十五条西十九丁目,0,,,349,152,197,122
11016916,3,札幌市中央区,南十六条西,0,,,4257,1884,2373,2149
1101691601,4,札幌市中央区,南十六条西一丁目,0,,,-,-,-,-
1101691604,4,札幌市中央区,南十六条西四丁目,0,,,217,91,126,120
1101691605,4,札幌市中央区,南十六条西五丁目,0,,,205,87,118,134
1101691606,4,札幌市中央区,南十六条西六丁目,0,,,189,94,95,106
1101691607,4,札幌市中央区,南十六条西七丁目,0,,,413,174,239,219
1101691608,4,札幌市中央区,南十六条西八丁目,0,,,356,152,204,190
1101691609,4,札幌市中央区,南十六条西九丁目,0,,,590,230,360,265
1101691610,4,札幌市中央区,南十六条西十丁目,0,,,328,143,185,158
1101691611,4,札幌市中央区,南十六条西十一丁目,0,,,172,84,88,108
1101691612,4,札幌市中央区,南十六条西十二丁目,0,,,394,193,201,196
1101691613,4,札幌市中央区,南十六条西十三丁目,0,,,209,97,112,114
1101691614,4,札幌市中央区,南十六条西十四丁目,0,,,202,87,115,109
1101691615,4,札幌市中央区,南十六条西十五丁目,0,,,120,58,62,55
1101691616,4,札幌市中央区,南十六条西十六丁目,0,,,126,59,67,46
1101691617,4,札幌市中央区,南十六条西十七丁目,0,,,73,34,39,43
1101691618,4,札幌市中央区,南十六条西十八丁目,0,,,329,143,186,162
1101691619,4,札幌市中央区,南十六条西十九丁目,0,,,334,158,176,124
11016917,3,札幌市中央区,南十七条西,0,,,5444,2402,3042,2610
1101691704,4,札幌市中央区,南十七条西四丁目,0,,,123,56,67,61
1101691705,4,札幌市中央区,南十七条西五丁目,0,,,160,71,89,84
1101691706,4,札幌市中央区,南十七条西六丁目,0,,,106,49,57,68
1101691707,4,札幌市中央区,南十七条西七丁目,0,,,485,222,263,257
1101691708,4,札幌市中央区,南十七条西八丁目,0,,,667,294,373,375
1101691709,4,札幌市中央区,南十七条西九丁目,0,,,565,228,337,225
1101691710,4,札幌市中央区,南十七条西十丁目,0,,,442,188,254,229
1101691711,4,札幌市中央区,南十七条西十一丁目,0,,,45,21,24,25
1101691712,4,札幌市中央区,南十七条西十二丁目,0,,,430,191,239,198
1101691713,4,札幌市中央区,南十七条西十三丁目,0,,,369,159,210,168
1101691714,4,札幌市中央区,南十七条西十四丁目,0,,,345,149,196,174
1101691715,4,札幌市中央区,南十七条西十五丁目,0,,,626,279,347,256
1101691716,4,札幌市中央区,南十七条西十六丁目,0,,,374,177,197,164
1101691717,4,札幌市中央区,南十七条西十七丁目,0,,,220,104,116,88
1101691718,4,札幌市中央区,南十七条西十八丁目,0,,,487,214,273,238
11016918,3,札幌市中央区,南十八条西,0,,,3660,1618,2042,1772
1101691805,4,札幌市中央区,南十八条西五丁目,0,,,10,8,2,7
1101691806,4,札幌市中央区,南十八条西六丁目,0,,,-,-,-,-
1101691807,4,札幌市中央区,南十八条西七丁目,0,,,319,140,179,178
1101691808,4,札幌市中央区,南十八条西八丁目,0,,,304,140,164,162
1101691809,4,札幌市中央区,南十八条西九丁目,0,,,485,213,272,238
1101691810,4,札幌市中央区,南十八条西十丁目,0,,,103,44,59,56
1101691811,4,札幌市中央区,南十八条西十一丁目,0,,,165,79,86,76
1101691812,4,札幌市中央区,南十八条西十二丁目,0,,,509,211,298,230
1101691813,4,札幌市中央区,南十八条西十三丁目,0,,,340,144,196,163
1101691814,4,札幌市中央区,南十八条西十四丁目,0,,,311,134,177,124
1101691815,4,札幌市中央区,南十八条西十五丁目,0,,,229,98,131,119
1101691816,4,札幌市中央区,南十八条西十六丁目,0,,,380,169,211,170
1101691817,4,札幌市中央区,南十八条西十七丁目,0,,,505,238,267,249
11016919,3,札幌市中央区,南十九条西,0,,,4030,1767,2263,1984
1101691905,4,札幌市中央区,南十九条西五丁目,0,,,86,43,43,27
1101691906,4,札幌市中央区,南十九条西六丁目,0,,,355,156,199,168
1101691907,4,札幌市中央区,南十九条西七丁目,0,,,399,186,213,190
